vehicle_id,camera_id,count,mean,std,p0013,p02,p05,p10
74,S01c003,378,0.9303065538406372,0.04000752791762352,0.8130239013075828,0.8332902491092682,0.8481559514999389,0.8674713373184204
74,S01c001,55278,0.9435579180717468,0.048916444182395935,0.7175661108970642,0.7973822736740113,0.8331838041543961,0.8742667019367218
74,S01c002,91,0.9326805472373962,0.03329034149646759,0.8435725674629212,0.8681777119636536,0.8746881186962128,0.8813297152519226
74,S01c004,1326,0.782376229763031,0.13186326622962952,0.45485728338360787,0.5004658252000809,0.5344601422548294,0.576683521270752
71,S01c003,53628,0.911199688911438,0.11316400021314621,0.41991740826070306,0.5064289462566376,0.6000274211168289,0.7638541877269746
71,S01c001,1830,0.7072707414627075,0.16705244779586792,0.3244519053995609,0.4043224012851715,0.4372719809412956,0.4778852939605713
71,S01c004,378,0.8678499460220337,0.11187776178121567,0.5327095495164395,0.5832747113704682,0.631478214263916,0.6885694563388824
52,S01c003,210,0.933340311050415,0.04012515768408775,0.812740977370739,0.8236239778995514,0.8651115357875824,0.8814367234706879
52,S01c001,528,0.8937329649925232,0.06028999015688896,0.6777423089921475,0.7311909711360931,0.7739632964134217,0.813450163602829
52,S01c002,234270,0.9496762752532959,0.03167814388871193,0.8026073528528214,0.8535180532932282,0.8855811893939972,0.907965874671936
52,S01c004,253,0.9171875715255737,0.06426765024662018,0.6658854773998261,0.711225335597992,0.7878266096115113,0.8381175398826599
53,S01c003,171,0.8997979164123535,0.0623166486620903,0.7692785958647728,0.7812490463256836,0.7929903864860535,0.8011266589164734
53,S01c001,465,0.9096465110778809,0.051770493388175964,0.7568112831115723,0.7861873841285706,0.8071061253547669,0.8378455877304077
53,S01c002,1035,0.882416844367981,0.0756782665848732,0.6678201945900917,0.7121851515769958,0.7407884061336517,0.772240686416626
53,S01c004,210,0.9225122928619385,0.04414212331175804,0.7978828659296036,0.8243965566158294,0.836705031991005,0.8637696802616119
75,S01c003,190,0.931592583656311,0.04054867848753929,0.7744569055736065,0.8238552522659301,0.8576063960790634,0.878358805179596
75,S01c001,595,0.8980226516723633,0.05145876854658127,0.7307340087890625,0.7559130477905274,0.7821773529052735,0.8304562211036682
75,S01c002,325,0.880020022392273,0.07585589587688446,0.6565665395736694,0.7176540350914001,0.7387857079505921,0.7570569753646851
75,S01c004,253,0.913774311542511,0.04822169616818428,0.7486628575801849,0.7982181334495544,0.8171782255172729,0.8506384253501892
76,S01c003,171,0.9109691381454468,0.07103779911994934,0.6672842590808868,0.6806434750556946,0.722502589225769,0.8408658504486084
76,S01c001,496,0.8757488131523132,0.06353545933961868,0.707759485900402,0.7527146935462952,0.7674412876367569,0.7906896770000458
76,S01c002,780,0.8785057067871094,0.07359132915735245,0.6419673752725125,0.7064068126678467,0.7395204603672028,0.771770840883255
76,S01c004,210,0.9313637018203735,0.04217318072915077,0.7701781588435173,0.8331591594219208,0.851644080877304,0.8660335123538971
77,S01c003,136,0.906430184841156,0.05776194855570793,0.7619753568768501,0.7796597957611084,0.7942961305379868,0.8168129920959473
77,S01c001,435,0.9207696914672852,0.04071943834424019,0.8038937277674675,0.8239360976219178,0.842735105752945,0.8576518416404724
77,S01c002,703,0.8954920172691345,0.09410696476697922,0.49667466122508047,0.5434493923187256,0.6900935232639313,0.7988683104515075
77,S01c004,190,0.9255433082580566,0.041727326810359955,0.8251842284142971,0.833384975194931,0.8464768797159195,0.8671540319919586
78,S01c003,15,0.9276629090309143,0.035447340458631516,0.8631560920000076,0.8632317113876343,0.8633530259132385,0.8732784509658813
78,S01c001,666,0.8049668073654175,0.10436839610338211,0.5669891440570355,0.6067217886447906,0.6303662657737732,0.657368391752243
81,S01c003,15,0.9759267568588257,0.007442094851285219,0.9663228444218636,0.9663503551483155,0.9663944900035858,0.9679521799087525
81,S01c001,703,0.9033234119415283,0.05494982376694679,0.7368323908686638,0.776348602771759,0.7990713298320771,0.8235634565353394
80,S01c003,105,0.9423017501831055,0.026049045845866203,0.8850045110702515,0.8879652714729309,0.8968411564826966,0.9124290466308593
80,S01c001,406,0.864800214767456,0.07817922532558441,0.6667940121889114,0.6941947042942047,0.721368283033371,0.748279482126236
80,S01c002,528,0.9205770492553711,0.04645094275474548,0.7912712099909782,0.8284400391578675,0.8402344286441803,0.8521681785583496
80,S01c004,136,0.938676118850708,0.03711917996406555,0.8334502657651901,0.8518082618713378,0.8732144683599472,0.8859540522098541
82,S01c003,136,0.9289014339447021,0.05006984993815422,0.7805790736675262,0.807566124200821,0.8332037627696991,0.8513409197330475
82,S01c001,528,0.894231379032135,0.042441580444574356,0.7584853589892387,0.7841945672035218,0.8199513971805572,0.8360484659671783
82,S01c002,630,0.8932152390480042,0.060456909239292145,0.7355639189839364,0.7664477586746216,0.7870709449052811,0.8074219346046447
82,S01c004,210,0.913393497467041,0.07794144004583359,0.6163640300095081,0.6472396683692933,0.7536511898040772,0.8254349052906037
86,S01c003,21,0.9322468042373657,0.03023683838546276,0.877474805355072,0.8781378626823425,0.8792015910148621,0.8794893026351929
86,S01c001,666,0.8321235179901123,0.08597530424594879,0.6194031706750392,0.6480828583240509,0.6718296855688095,0.7119177877902985
85,S01c003,78,0.923963189125061,0.047364477068185806,0.7944655267715454,0.8079964601993561,0.8110290884971618,0.8585898578166962
85,S01c001,231,0.8668454885482788,0.061584342271089554,0.6946124517321587,0.7279340624809265,0.7496656775474548,0.7701314687728882
85,S01c002,378,0.8804354667663574,0.08384467661380768,0.6050036943733692,0.6512386393547058,0.693730941414833,0.7711192548274994
85,S01c004,120,0.9183254241943359,0.05347803607583046,0.7167355896711349,0.7857617008686065,0.8112088143825531,0.8469289362430572
89,S01c003,666,0.9045478105545044,0.07174123078584671,0.6697213014066219,0.7218468308448791,0.7440240234136581,0.8050879240036011
89,S01c002,903,0.8764944672584534,0.07722780853509903,0.5886212069272995,0.640341420173645,0.7403772711753845,0.7736186265945435
89,S01c004,409060,0.9631722569465637,0.05645472928881645,0.61891360424757,0.7141872322559357,0.8911266595125198,0.9330597639083862
90,S01c003,231,0.9139182567596436,0.06045493483543396,0.7226636390686035,0.7535282731056213,0.7803193926811218,0.8078464865684509
90,S01c002,780,0.8123356699943542,0.12089765816926956,0.46530392002165316,0.5412593460083008,0.5827924966812134,0.6289660632610321
90,S01c004,780,0.837534487247467,0.09566253423690796,0.6022761827886105,0.6411128616333008,0.6677803754806518,0.7054369270801544
72,S01c003,496,0.8713772892951965,0.07725013047456741,0.6957015747725963,0.7183188438415528,0.7343403548002243,0.7546613812446594
72,S01c001,1596,0.8315553665161133,0.08616993576288223,0.5692638694047928,0.6460203349590301,0.6835826188325882,0.7193528711795807
72,S01c004,325,0.9197402596473694,0.05028294026851654,0.7479929625034333,0.7874851799011231,0.8100379824638366,0.8447660803794861
91,S01c003,435,0.9296539425849915,0.04884277284145355,0.742134041595459,0.7952201724052429,0.832216328382492,0.864912474155426
91,S01c002,1081,0.821117639541626,0.12218669801950455,0.47155227613449097,0.5218904852867127,0.5658053159713745,0.6358158588409424
91,S01c004,1225,0.8106003403663635,0.1392192393541336,0.442409970664978,0.5087871885299683,0.5408306002616883,0.5988279104232788
92,S01c003,253,0.9223434329032898,0.05428239330649376,0.7425989928722382,0.7606664419174194,0.8062514901161194,0.8440424323081971
92,S01c002,990,0.8586375713348389,0.07253418117761612,0.5923562903225422,0.6706556141376495,0.7250788778066635,0.7679056406021119
92,S01c004,780,0.893450915813446,0.06601320952177048,0.6940461568772793,0.7450101280212402,0.7663588643074035,0.7954150140285492
93,S01c003,276,0.921066403388977,0.04528658092021942,0.7850998465716839,0.8158097863197327,0.8297190070152283,0.8549285531044006
93,S01c001,171,0.9007790684700012,0.05142010748386383,0.7310511565804482,0.776270580291748,0.8023476898670197,0.8347114324569702
93,S01c002,36,0.9393783211708069,0.04469059407711029,0.8007441045045852,0.8294424891471863,0.8590962588787079,0.8792164921760559
93,S01c004,3570,0.9016589522361755,0.07592536509037018,0.5701695555090904,0.6705416369438172,0.7392909705638886,0.8012848854064941
94,S01c001,36,0.9496357440948486,0.01763959228992462,0.9216699521243572,0.9234677851200104,0.9246880114078522,0.9268794655799866
94,S01c004,162165,0.9150698184967041,0.04470692574977875,0.7520068631410599,0.807590606212616,0.8340306758880616,0.8546659827232361
41,S01c001,435,0.850577712059021,0.08463209867477417,0.5994354538917541,0.6518572402000428,0.6932108342647553,0.7399086356163025
41,S01c004,496,0.7984339594841003,0.1267838180065155,0.4583847167342901,0.5017081052064896,0.5527048856019974,0.6157747805118561
88,S01c001,4753,0.9479687213897705,0.036927249282598495,0.8208813774108886,0.8587548732757568,0.8764341831207275,0.8944074988365174
2,S01c002,120,0.9140926599502563,0.04684219881892204,0.8059107700169087,0.8257918345928192,0.8465809017419815,0.8561697661876678
4,S01c002,595,0.9106586575508118,0.06361312419176102,0.706950240790844,0.7514338707923889,0.78077432513237,0.8090607643127441
4,S01c004,465,0.9263013601303101,0.05742522329092026,0.7564420338630676,0.7767739510536193,0.8062309384346008,0.8374882698059082
5,S01c002,253,0.8873744606971741,0.07306111603975296,0.706616583776474,0.7348414039611817,0.7541582584381104,0.7741680145263672
5,S01c004,210,0.8857511281967163,0.06261374056339264,0.6871283243536949,0.7383908915519715,0.7757164061069488,0.8034173429012299
6,S01c002,300,0.8703080415725708,0.0778886079788208,0.6030152716577053,0.690807329416275,0.7176866382360458,0.7657166421413422
6,S01c004,253,0.8909755349159241,0.0680721327662468,0.6914664656162262,0.7328584527969361,0.7593673467636108,0.784804356098175
23,S01c002,190,0.9032931923866272,0.05169004946947098,0.7481791777968406,0.7896063816547394,0.8079285591840744,0.8250010311603546
23,S01c004,210,0.856954038143158,0.0852152481675148,0.5811374682784081,0.6503618812561035,0.7030759572982788,0.7368502378463745
30,S01c002,190,0.9211684465408325,0.05627579241991043,0.7515493656992912,0.7796253955364227,0.8126652300357818,0.8438804924488068
30,S01c004,171,0.9167981743812561,0.051017213612794876,0.7374067353010177,0.771243441104889,0.8212701678276062,0.8509492874145508
79,S01c002,210,0.8524879813194275,0.08076689392328262,0.6442630642294884,0.6700515353679657,0.7110875278711319,0.7321951627731323
79,S01c004,210,0.8494561910629272,0.08282533288002014,0.6618709216952324,0.673317060470581,0.6976878225803376,0.7214710593223572
83,S01c002,231,0.8052403926849365,0.11555887013673782,0.5349199544191361,0.5590518712997437,0.5951488018035889,0.6288768649101257
83,S01c004,231,0.8320367932319641,0.09836927801370621,0.6010893650650978,0.6238453030586243,0.6591051518917084,0.6801398396492004
87,S01c002,2080,0.9352266788482666,0.0575265996158123,0.7230871923148632,0.7763157093524933,0.8134720712900162,0.8440694808959961
87,S01c004,210,0.908612072467804,0.051297321915626526,0.768590164411068,0.8035567319393158,0.817883026599884,0.8363218486309052
84,S01c002,8001,0.9639954566955566,0.01971765048801899,0.88398197889328,0.9163419604301453,0.930039644241333,0.9386678338050842
